,player_name,match_no,season,base_team_name,vs_team,mvp_status,debut_status,bowling_no_of_over,bowl_no_of_maiden_over,bowl_runs_conceded,bowl_no_of_wickets,bowl_econ,bowl_wide_balls,bowl_no_balls
4264,Kevon Cooper,346,2013,Kings XI Punjab,Rajasthan Royals,no,no,3,0,33,2,11.00,1,0
4265,James Faulkner,346,2013,Kings XI Punjab,Rajasthan Royals,yes,no,3.5,0,30,2,7.82,0,0
4266,Siddharth Trivedi,346,2013,Kings XI Punjab,Rajasthan Royals,no,no,4,0,21,2,5.25,0,0
4267,Stuart Binny,346,2013,Kings XI Punjab,Rajasthan Royals,no,no,1,0,4,0,4.00,0,0
4268,Lakshmipathy Balaji,348,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,39,1,9.75,2,0
4269,Jacques Kallis,348,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,24,3,6.00,0,0
4270,Sachithra Senanayake,348,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,28,2,7.00,0,0
4271,Sunil Narine,348,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,33,3,8.25,1,0
4272,Rajat Bhatia,348,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,30,0,7.50,0,0
4273,Hanuma Vihari,353,2013,Kings XI Punjab,Sunrisers Hyderabad,yes,no,1,0,2,0,2.00,0,0
4274,Dale Steyn,353,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,14,1,3.50,0,0
4275,Ishant Sharma,353,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,29,2,7.25,2,0
4276,Thisara Perera,353,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,25,0,6.25,0,0
4277,Karn Sharma,353,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,3,0,19,2,6.33,0,0
4278,Amit Mishra,353,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,29,2,7.25,0,0
4279,Bhuvneshwar Kumar,357,2013,Kings XI Punjab,Pune Warriors,no,no,4,0,31,1,7.75,0,0
4280,Ajantha Mendis,357,2013,Kings XI Punjab,Pune Warriors,no,no,4,0,38,1,9.50,0,0
4281,Ashok Dinda,357,2013,Kings XI Punjab,Pune Warriors,no,no,4,0,37,0,9.25,1,0
4282,Rahul Sharma,357,2013,Kings XI Punjab,Pune Warriors,no,no,3,0,28,0,9.33,0,0
4283,Yuvraj Singh,357,2013,Kings XI Punjab,Pune Warriors,no,no,2,0,15,1,7.50,0,0
4284,Luke Wright,357,2013,Kings XI Punjab,Pune Warriors,no,no,2.5,0,35,0,12.35,0,0
4285,Irfan Pathan,360,2013,Kings XI Punjab,Delhi Daredevils,no,no,2,0,26,1,13.00,1,0
4286,Ashish Nehra,360,2013,Kings XI Punjab,Delhi Daredevils,no,no,3,0,28,1,9.33,0,0
4287,Johan Botha,360,2013,Kings XI Punjab,Delhi Daredevils,no,no,4,0,23,1,5.75,0,0
4288,Roelof van der Merwe,360,2013,Kings XI Punjab,Delhi Daredevils,no,no,4,1,17,1,4.25,0,0
4289,Umesh Yadav,360,2013,Kings XI Punjab,Delhi Daredevils,no,no,3,0,19,0,6.33,0,0
4290,Ajit Agarkar,360,2013,Kings XI Punjab,Delhi Daredevils,no,no,1,0,4,0,4.00,0,0
4291,Lakshmipathy Balaji,363,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,44,1,11.00,0,0
4292,Sachithra Senanayake,363,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,1,29,0,7.25,0,0
4293,Sunil Narine,363,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,22,0,5.50,0,0
4294,Jacques Kallis,363,2013,Kings XI Punjab,Kolkata Knight Riders,yes,no,4,0,14,2,3.50,0,0
4295,Sarabjit Ladda,363,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,2,0,18,1,9.00,0,0
4296,Rajat Bhatia,363,2013,Kings XI Punjab,Kolkata Knight Riders,no,no,2,0,17,1,8.50,0,0
4297,Mitchell Johnson,369,2013,Kings XI Punjab,Mumbai Indians,no,no,4,0,29,2,7.25,3,0
4298,Lasith Malinga,369,2013,Kings XI Punjab,Mumbai Indians,no,no,4,0,39,1,9.75,1,0
4299,Dhawal Kulkarni,369,2013,Kings XI Punjab,Mumbai Indians,no,no,4,0,44,2,11.00,1,1
4300,Pragyan Ojha,369,2013,Kings XI Punjab,Mumbai Indians,no,no,3,0,22,2,7.33,0,0
4301,Harbhajan Singh,369,2013,Kings XI Punjab,Mumbai Indians,no,no,4,0,14,3,3.50,0,0
4302,Kieron Pollard,369,2013,Kings XI Punjab,Mumbai Indians,no,no,1,0,15,0,15.00,0,0
4303,Albie Morkel,373,2013,Kings XI Punjab,Chennai Super Kings,no,no,4,0,20,0,5.00,0,0
4304,Mohit Sharma,373,2013,Kings XI Punjab,Chennai Super Kings,no,no,4,0,31,2,7.75,0,0
4305,Ravichandran Ashwin,373,2013,Kings XI Punjab,Chennai Super Kings,no,no,4,0,33,1,8.25,0,0
4306,Chris Morris,373,2013,Kings XI Punjab,Chennai Super Kings,no,no,3,0,31,0,10.33,0,0
4307,Suresh Raina,373,2013,Kings XI Punjab,Chennai Super Kings,yes,no,1,0,19,0,19.00,0,0
4308,Dwayne Bravo,373,2013,Kings XI Punjab,Chennai Super Kings,no,no,4,0,34,3,8.50,0,0
4309,Ravi Rampaul,379,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,27,1,6.75,0,0
4310,RP Singh,379,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,3,0,38,0,12.66,1,0
4311,Moises Henriques,379,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,3,0,29,0,9.66,1,0
4312,Vinay Kumar,379,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,48,1,12.00,0,1
4313,Murali Kartik,379,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,3,0,24,2,8.00,1,0
4314,Chris Gayle,379,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,1,0,22,0,22.00,1,0
4315,Ajit  Chandila,383,2013,Kings XI Punjab,Rajasthan Royals,no,no,4,0,24,1,6.00,0,0
4316,Sreesanth,383,2013,Kings XI Punjab,Rajasthan Royals,no,no,2,0,18,0,9.00,0,0
4317,James Faulkner,383,2013,Kings XI Punjab,Rajasthan Royals,no,no,4,0,37,1,9.25,1,0
4318,Shane Watson,383,2013,Kings XI Punjab,Rajasthan Royals,no,no,4,0,19,1,4.75,0,0
4319,Siddharth Trivedi,383,2013,Kings XI Punjab,Rajasthan Royals,no,no,2,0,18,0,9.00,0,0
4320,Kevon Cooper,383,2013,Kings XI Punjab,Rajasthan Royals,yes,no,4,0,23,3,5.75,2,0
4321,Dale Steyn,387,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,20,2,5.00,1,0
4322,Ishant Sharma,387,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,3,0,22,0,7.33,0,0
4323,Thisara Perera,387,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,19,1,4.75,0,0
4324,Hanuma Vihari,387,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,2,0,5,0,2.50,1,0
4325,Daren Sammy,387,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,22,4,5.50,0,0
4326,Karn Sharma,387,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,1,0,6,0,6.00,0,0
4327,Amit Mishra,387,2013,Kings XI Punjab,Sunrisers Hyderabad,no,no,2,0,20,0,10.00,0,0
4328,Zaheer Khan,391,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,30,1,7.50,2,0
4329,Moises Henriques,391,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,2.1,0,29,0,13.38,1,0
4330,Jaydev Unadkat,391,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,34,1,8.50,0,0
4331,Muthiah Muralidaran,391,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,44,1,11.00,0,0
4332,Vinay Kumar,391,2013,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,35,0,8.75,1,0
4333,Irfan Pathan,395,2013,Kings XI Punjab,Delhi Daredevils,no,no,4,0,28,1,7.00,2,0
4334,Siddarth Kaul,395,2013,Kings XI Punjab,Delhi Daredevils,no,no,4,0,39,0,9.75,1,0
4335,Morne Morkel,395,2013,Kings XI Punjab,Delhi Daredevils,no,no,4,0,22,1,5.50,0,0
4336,Ashish Nehra,395,2013,Kings XI Punjab,Delhi Daredevils,no,no,4,0,38,2,9.50,0,0
4337,Umesh Yadav,395,2013,Kings XI Punjab,Delhi Daredevils,no,no,4,0,38,0,9.50,0,0
4338,Nathan Coulter-Nile,397,2013,Kings XI Punjab,Mumbai Indians,no,no,4,0,29,1,7.25,1,0
4339,Rishi Dhawan,397,2013,Kings XI Punjab,Mumbai Indians,no,no,4,1,26,1,6.50,2,0
4340,Dhawal Kulkarni,397,2013,Kings XI Punjab,Mumbai Indians,no,no,0.4,0,12,0,18.00,0,0
4341,Rohit Sharma,397,2013,Kings XI Punjab,Mumbai Indians,no,no,0.2,0,1,0,3.00,0,0
4342,Harbhajan Singh,397,2013,Kings XI Punjab,Mumbai Indians,no,no,4,0,33,1,8.25,0,0
4343,Lasith Malinga,397,2013,Kings XI Punjab,Mumbai Indians,no,no,4,0,39,3,9.75,1,0
4344,Kieron Pollard,397,2013,Kings XI Punjab,Mumbai Indians,no,no,2,0,22,1,11.00,0,0
4345,Glenn Maxwell,397,2013,Kings XI Punjab,Mumbai Indians,no,no,1,0,18,0,18.00,0,0
4346,Ashish Nehra,407,2014,Kings XI Punjab,Chennai Super Kings,no,no,3,0,24,1,8.00,0,0
4347,Mohit Sharma,407,2014,Kings XI Punjab,Chennai Super Kings,no,no,2.5,0,35,0,12.35,0,0
4348,Ravichandran Ashwin,407,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,41,2,10.25,4,0
4349,Pawan Negi,407,2014,Kings XI Punjab,Chennai Super Kings,no,no,3,0,37,0,12.33,1,0
4350,Ravindra Jadeja,407,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,43,0,10.75,0,0
4351,Dwayne Smith,407,2014,Kings XI Punjab,Chennai Super Kings,no,no,2,0,25,1,12.50,0,0
4352,Kane Richardson,411,2014,Kings XI Punjab,Rajasthan Royals,no,no,3,0,25,1,8.33,1,0
4353,Dhawal Kulkarni,411,2014,Kings XI Punjab,Rajasthan Royals,no,no,4,0,50,1,12.50,1,0
4354,James Faulkner,411,2014,Kings XI Punjab,Rajasthan Royals,no,no,3.4,0,45,1,12.27,1,0
4355,Pravin Tambe,411,2014,Kings XI Punjab,Rajasthan Royals,no,no,4,0,26,0,6.50,0,0
4356,Rajat Bhatia,411,2014,Kings XI Punjab,Rajasthan Royals,no,no,3,0,38,0,12.66,1,0
4357,Stuart Binny,411,2014,Kings XI Punjab,Rajasthan Royals,no,no,1,0,4,0,4.00,0,0
4358,Dale Steyn,413,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,26,0,6.50,1,0
4359,Bhuvneshwar Kumar,413,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,19,3,4.75,0,0
4360,Irfan Pathan,413,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,2,0,28,0,14.00,0,0
4361,Karn Sharma,413,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,37,0,9.25,1,0
4362,Amit Mishra,413,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,56,2,14.00,1,0
4363,Daren Sammy,413,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,2,0,22,1,11.00,0,1
4364,Umesh Yadav,419,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,28,0,7.00,0,0
4365,Morne Morkel,419,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,26,1,6.50,0,1
4366,Jacques Kallis,419,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,32,1,8.00,1,0
4367,Sunil Narine,419,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,24,3,6.00,0,0
4368,Piyush Chawla,419,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,19,3,4.75,0,0
4369,Mitchell Starc,422,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,15,0,3.75,2,0
4370,Albie Morkel,422,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,2,0,24,0,12.00,2,0
4371,Varun Aaron,422,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,3.5,0,29,2,7.56,1,1
4372,Ashok Dinda,422,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,3,0,19,1,6.33,0,0
4373,Yuzvendra Chahal,422,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,23,2,5.75,0,0
4374,Yuvraj Singh,422,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,2,0,13,0,6.50,0,0
4375,Zaheer Khan,426,2014,Kings XI Punjab,Mumbai Indians,no,no,3.3,0,28,0,8.00,0,0
4376,Jasprit Bumrah,426,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,25,0,6.25,2,1
4377,Corey Anderson,426,2014,Kings XI Punjab,Mumbai Indians,yes,no,2,0,17,1,8.50,1,0
4378,Lasith Malinga,426,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,25,1,6.25,0,0
4379,Harbhajan Singh,426,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,34,2,8.50,0,0
4380,Kieron Pollard,426,2014,Kings XI Punjab,Mumbai Indians,no,no,2.3,0,32,0,12.80,1,0
4381,Ben Hilfenhaus,433,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,36,1,9.00,2,0
4382,Ishwar Pandey,433,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,41,0,10.25,0,0
4383,Mohit Sharma,433,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,38,2,9.50,0,0
4384,Dwayne Smith,433,2014,Kings XI Punjab,Chennai Super Kings,no,no,3,0,36,1,12.00,1,0
4385,Ravindra Jadeja,433,2014,Kings XI Punjab,Chennai Super Kings,no,no,3,0,37,0,12.33,0,0
4386,Ravichandran Ashwin,433,2014,Kings XI Punjab,Chennai Super Kings,no,no,2,0,38,0,19.00,2,0
4387,Mitchell Starc,435,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,43,2,10.75,4,1
4388,Albie Morkel,435,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,20,1,5.00,0,0
4389,Varun Aaron,435,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,35,1,8.75,1,0
4390,Harshal Patel,435,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,3,0,56,2,18.66,4,0
4391,Yuzvendra Chahal,435,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,23,2,5.75,0,0
4392,Yuvraj Singh,435,2014,Kings XI Punjab,Royal Challengers Bangalore,no,no,1,0,19,0,19.00,1,0
4393,Jacques Kallis,438,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,3,0,38,0,12.66,1,0
4394,Morne Morkel,438,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,20,2,5.00,0,0
4395,Umesh Yadav,438,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,34,1,8.50,1,0
4396,Sunil Narine,438,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,30,1,7.50,0,0
4397,Piyush Chawla,438,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,19,3,4.75,0,0
4398,Ryan ten Doeschate,438,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,1,0,6,0,6.00,0,0
4399,Bhuvneshwar Kumar,443,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,3.4,0,38,1,10.36,0,0
4400,Dale Steyn,443,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,51,0,12.75,0,0
4401,Moises Henriques,443,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,2,0,36,0,18.00,0,0
4402,Karn Sharma,443,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,46,1,11.50,0,0
4403,Amit Mishra,443,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,32,1,8.00,0,1
4404,Irfan Pathan,443,2014,Kings XI Punjab,Sunrisers Hyderabad,no,no,1,0,5,0,5.00,0,0
4405,Wayne Parnell,449,2014,Kings XI Punjab,Delhi Daredevils,no,no,3.4,0,42,0,11.45,3,0
4406,Mohammed Shami,449,2014,Kings XI Punjab,Delhi Daredevils,no,no,4,0,39,1,9.75,3,0
4407,Jaydev Unadkat,449,2014,Kings XI Punjab,Delhi Daredevils,no,no,4,0,31,0,7.75,1,0
4408,Imran Tahir,449,2014,Kings XI Punjab,Delhi Daredevils,no,no,4,0,22,3,5.50,2,0
4409,Jean-Paul Duminy,449,2014,Kings XI Punjab,Delhi Daredevils,no,no,4,0,27,2,6.75,2,0
4410,Praveen Kumar,452,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,20,1,5.00,1,0
4411,Krishmar Santokie,452,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,40,1,10.00,0,0
4412,Jasprit Bumrah,452,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,31,2,7.75,0,0
4413,Pragyan Ojha,452,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,28,0,7.00,2,0
4414,Shreyas Gopal,452,2014,Kings XI Punjab,Mumbai Indians,no,no,4,0,32,2,8.00,0,0
4415,Vikramjeet Malik,456,2014,Kings XI Punjab,Rajasthan Royals,no,no,3,0,29,1,9.66,1,0
4416,Shane Watson,456,2014,Kings XI Punjab,Rajasthan Royals,no,no,2,0,16,0,8.00,1,0
4417,James Faulkner,456,2014,Kings XI Punjab,Rajasthan Royals,no,no,3,0,39,1,13.00,0,1
4418,Kevon Cooper,456,2014,Kings XI Punjab,Rajasthan Royals,no,no,4,0,25,0,6.25,0,0
4419,Rahul Tewatia,456,2014,Kings XI Punjab,Rajasthan Royals,no,no,4,0,24,1,6.00,1,0
4420,Pravin Tambe,456,2014,Kings XI Punjab,Rajasthan Royals,no,no,4,0,36,0,9.00,0,0
4421,Mohammed Shami,459,2014,Kings XI Punjab,Delhi Daredevils,no,no,3,0,26,1,8.66,2,0
4422,Jaydev Unadkat,459,2014,Kings XI Punjab,Delhi Daredevils,no,no,2,0,3,1,1.50,0,0
4423,James Neesham,459,2014,Kings XI Punjab,Delhi Daredevils,no,no,1,0,14,0,14.00,0,0
4424,Jean-Paul Duminy,459,2014,Kings XI Punjab,Delhi Daredevils,no,no,2,0,15,0,7.50,1,0
4425,Imran Tahir,459,2014,Kings XI Punjab,Delhi Daredevils,no,no,3.5,0,32,1,8.34,2,0
4426,Shahbaz Nadeem,459,2014,Kings XI Punjab,Delhi Daredevils,no,no,2,0,24,0,12.00,1,0
4427,Morne Morkel,461,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,23,2,5.75,1,0
4428,Umesh Yadav,461,2014,Kings XI Punjab,Kolkata Knight Riders,yes,no,4,0,13,3,3.25,1,0
4429,Sunil Narine,461,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,30,0,7.50,0,0
4430,Shakib Al Hasan,461,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,43,1,10.75,0,0
4431,Piyush Chawla,461,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,23,1,5.75,0,0
4432,Ashish Nehra,463,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,51,2,12.75,2,0
4433,Ishwar Pandey,463,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,35,1,8.75,0,1
4434,Mohit Sharma,463,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,46,1,11.50,1,0
4435,Ravichandran Ashwin,463,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,44,1,11.00,4,0
4436,Ravindra Jadeja,463,2014,Kings XI Punjab,Chennai Super Kings,no,no,4,0,48,0,12.00,1,0
4437,Morne Morkel,464,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,40,0,10.00,0,0
4438,Umesh Yadav,464,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,39,1,9.75,1,0
4439,Sunil Narine,464,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,46,1,11.50,0,1
4440,Shakib Al Hasan,464,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,26,0,6.50,0,0
4441,Piyush Chawla,464,2014,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,44,2,11.00,0,0
4442,Tim Southee,467,2015,Kings XI Punjab,Rajasthan Royals,no,no,4,0,36,2,9.00,3,0
4443,Chris Morris,467,2015,Kings XI Punjab,Rajasthan Royals,no,no,4,0,21,0,5.25,1,0
4444,Dhawal Kulkarni,467,2015,Kings XI Punjab,Rajasthan Royals,no,no,3,0,21,1,7.00,1,0
4445,James Faulkner,467,2015,Kings XI Punjab,Rajasthan Royals,yes,no,4,0,26,3,6.50,0,0
4446,Pravin Tambe,467,2015,Kings XI Punjab,Rajasthan Royals,no,no,3,0,15,0,5.00,0,0
4447,Stuart Binny,467,2015,Kings XI Punjab,Rajasthan Royals,no,no,2,0,15,0,7.50,2,0
4448,Vinay Kumar,471,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,46,0,11.50,0,0
4449,Pawan Suyal,471,2015,Kings XI Punjab,Mumbai Indians,no,no,3,0,22,0,7.33,1,0
4450,Lasith Malinga,471,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,34,2,8.50,1,0
4451,Harbhajan Singh,471,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,20,2,5.00,0,0
4452,Jagadeesha Suchith,471,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,41,1,10.25,1,0
4453,Kieron Pollard,471,2015,Kings XI Punjab,Mumbai Indians,no,no,1,0,11,0,11.00,0,0
4454,Nathan Coulter-Nile,474,2015,Kings XI Punjab,Delhi Daredevils,no,no,3,0,14,0,4.66,1,0
4455,Domnic Muthuswami,474,2015,Kings XI Punjab,Delhi Daredevils,no,no,3,0,24,0,8.00,0,0
4456,Angelo Mathews,474,2015,Kings XI Punjab,Delhi Daredevils,no,no,3,0,23,1,7.66,1,0
4457,Amit Mishra,474,2015,Kings XI Punjab,Delhi Daredevils,no,no,4,0,34,1,8.50,1,0
4458,Imran Tahir,474,2015,Kings XI Punjab,Delhi Daredevils,no,no,4,0,43,3,10.75,0,0
4459,Yuvraj Singh,474,2015,Kings XI Punjab,Delhi Daredevils,no,no,1,0,9,0,9.00,1,0
4460,Jean-Paul Duminy,474,2015,Kings XI Punjab,Delhi Daredevils,no,no,2,0,16,2,8.00,2,0
4461,Umesh Yadav,478,2015,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,33,3,8.25,1,0
4462,Morne Morkel,478,2015,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,27,2,6.75,0,0
4463,Andre Russell,478,2015,Kings XI Punjab,Kolkata Knight Riders,yes,no,4,0,39,2,9.75,2,0
4464,Sunil Narine,478,2015,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,17,1,4.25,0,0
4465,Piyush Chawla,478,2015,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,29,0,7.25,0,0
4466,Chris Morris,482,2015,Kings XI Punjab,Rajasthan Royals,no,no,4,0,34,1,8.50,1,0
4467,Stuart Binny,482,2015,Kings XI Punjab,Rajasthan Royals,no,no,2,0,13,0,6.50,0,0
4468,James Faulkner,482,2015,Kings XI Punjab,Rajasthan Royals,no,no,4,0,41,0,10.25,0,0
4469,Pravin Tambe,482,2015,Kings XI Punjab,Rajasthan Royals,no,no,3,0,20,1,6.66,0,0
4470,Rahul Tewatia,482,2015,Kings XI Punjab,Rajasthan Royals,no,no,3,0,31,1,10.33,0,0
4471,Deepak Hooda,482,2015,Kings XI Punjab,Rajasthan Royals,no,no,3,0,35,1,11.66,0,0
4472,Shane Watson,482,2015,Kings XI Punjab,Rajasthan Royals,no,no,1,0,13,0,13.00,0,0
4473,Ishwar Pandey,488,2015,Kings XI Punjab,Chennai Super Kings,no,no,2,0,17,1,8.50,1,0
4474,Ashish Nehra,488,2015,Kings XI Punjab,Chennai Super Kings,no,no,4,0,16,2,4.00,0,0
4475,Mohit Sharma,488,2015,Kings XI Punjab,Chennai Super Kings,no,no,3,0,10,1,3.33,0,0
4476,Ravindra Jadeja,488,2015,Kings XI Punjab,Chennai Super Kings,no,no,4,0,22,3,5.50,0,0
4477,Ravichandran Ashwin,488,2015,Kings XI Punjab,Chennai Super Kings,no,no,4,0,14,2,3.50,1,0
4478,Dwayne Bravo,488,2015,Kings XI Punjab,Chennai Super Kings,no,no,3,0,13,0,4.33,0,0
4479,Trent Boult,491,2015,Kings XI Punjab,Sunrisers Hyderabad,yes,no,4,0,19,3,4.75,2,0
4480,Bhuvneshwar Kumar,491,2015,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,23,2,5.75,1,0
4481,Praveen Kumar,491,2015,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,34,1,8.50,2,0
4482,Karn Sharma,491,2015,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,22,1,5.50,0,0
4483,Moises Henriques,491,2015,Kings XI Punjab,Sunrisers Hyderabad,no,no,4,0,30,1,7.50,0,0
4484,Zaheer Khan,495,2015,Kings XI Punjab,Delhi Daredevils,no,no,4,0,17,2,4.25,0,0
4485,Jean-Paul Duminy,495,2015,Kings XI Punjab,Delhi Daredevils,no,no,4,0,15,1,3.75,0,0
4486,Nathan Coulter-Nile,495,2015,Kings XI Punjab,Delhi Daredevils,yes,no,4,0,20,4,5.00,1,0
4487,Amit Mishra,495,2015,Kings XI Punjab,Delhi Daredevils,no,no,2,0,10,1,5.00,0,0
4488,Angelo Mathews,495,2015,Kings XI Punjab,Delhi Daredevils,no,no,3,0,19,0,6.33,1,0
4489,Imran Tahir,495,2015,Kings XI Punjab,Delhi Daredevils,no,no,3,0,36,0,12.00,1,0
4490,Mitchell McClenaghan,499,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,25,0,6.25,1,0
4491,Lasith Malinga,499,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,31,2,7.75,1,0
4492,Vinay Kumar,499,2015,Kings XI Punjab,Mumbai Indians,no,no,3,0,17,0,5.66,0,0
4493,Jagadeesha Suchith,499,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,33,1,8.25,1,0
4494,Harbhajan Singh,499,2015,Kings XI Punjab,Mumbai Indians,no,no,4,0,27,1,6.75,0,0
4495,Kieron Pollard,499,2015,Kings XI Punjab,Mumbai Indians,no,no,1,0,7,0,7.00,0,0
4496,Mitchell Starc,504,2015,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,15,4,3.75,2,0
4497,Sreenath Aravind,504,2015,Kings XI Punjab,Royal Challengers Bangalore,no,no,4,0,27,4,6.75,0,0
4498,Harshal Patel,504,2015,Kings XI Punjab,Royal Challengers Bangalore,no,no,2,0,13,1,6.50,0,0
4499,Yuzvendra Chahal,504,2015,Kings XI Punjab,Royal Challengers Bangalore,no,no,2.4,0,24,1,9.00,0,0
4500,David Wiese,504,2015,Kings XI Punjab,Royal Challengers Bangalore,no,no,1,0,4,0,4.00,0,0
4501,Umesh Yadav,508,2015,Kings XI Punjab,Kolkata Knight Riders,no,no,4,0,36,0,9.00,1,0
